"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
户籍人口数:黑龙江:哈尔滨市,千人,9624.355261,77257.95405,277.9531508,-0.483058473,-0.9792491870000001,0.028880184,9083.3,9952.0,9621.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9083.3,9149.1,9218.3,9270.9,9346.4,9411.0,9482.7,9543.1,9702.3,9748.4,9804.0,9873.2,9898.6,9916.0,9920.2,9932.7,9935.12,9952.0,9872.86,9614.0,9621.0,9550.0,9515.0
户籍人口数:黑龙江:齐齐哈尔市,千人,5551.804,12444.21893,111.5536594,-0.59696553,-0.0032362190000000002,0.020093226999999998,5297.0,5715.6,5569.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.1,5510.0,5502.4,5537.3,5596.2,5600.5,5610.6,5410.8,5519.8,5569.9,5659.0,5678.0,5692.0,5715.6,5681.1,5673.5,5590.6,5570.0,5532.35,5493.9,5444.85,5337.0,5297.0
户籍人口数:黑龙江:鸡西市,千人,1890.623261,4276.922018,65.39818054,-1.192936472,0.835505328,0.034590805,1727.0,1964.0,1908.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.7,1926.6,1934.2,1948.8,1959.8,1964.0,1960.3,1945.1,1941.6,1913.8,1908.4,1911.0,1908.4,1907.1,1892.0,1888.6,1859.21,1866.0,1835.73,1812.0,1807.0,1750.0,1727.0
户籍人口数:黑龙江:鹤岗市,千人,1088.8606359999999,674.3294145,25.96785348,-1.884884594,3.61963213,0.023848647,1009.0,1112.6,1094.1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.3,1109.0,1108.6,1106.8,1111.5,1112.6,1108.9,1105.8,1098.2,1098.8,1093.1,1093.3,1094.1,1094.1,1091.0,1088.2,1085.04,1078.0,1070.14,1056.1,1036.35,1009.0,
户籍人口数:黑龙江:双鸭山市,千人,1492.9898640000001,516.969464,22.73696251,-1.870802571,3.666314942,0.015229147,1423.0,1515.8,1501.75,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.9,1487.8,1473.0,1483.0,1505.1,1501.3,1509.3,1508.4,1512.1,1502.2,1499.5,1504.4,1504.6,1508.1,1515.8,1512.4,1504.04,1498.0,1489.88,1474.3,1445.65,1423.0,
户籍人口数:黑龙江:大庆市,千人,2659.728348,19482.89943,139.5811572,-0.497421006,-1.3084484840000001,0.052479479,2422.1,2826.0,2728.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.1,2436.3,2450.9,2457.5,2505.8,2520.9,2546.2,2579.0,2622.2,2643.8,2693.0,2733.6,2772.3,2801.7,2798.0,2815.51,2817.14,2826.0,2760.0,2754.8,2758.0,2731.0,2728.0
户籍人口数:黑龙江:伊春市,千人,1267.105826,2986.4856760000002,54.64874817,-0.98211486,0.116592856,0.043128796,1140.938,1324.9979999999998,1276.309,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.2,1321.5,1316.76,1313.34,1325.0,1321.8,1318.8,1303.54,1295.73,1287.91,1277.44,1275.98,1276.31,1273.08,1269.51,1262.62,1241.2,1232.05,1219.75,1211.9,1175.81,1159.29,1140.94
户籍人口数:黑龙江:佳木斯市,千人,2428.319,4244.760963000001,65.15183008,0.13752193599999998,-1.3135446640000001,0.026830013,2333.0,2537.8,2420.584,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.0,2348.8,2365.0,2378.5,2393.4,2406.77,2436.2,2447.3,2473.1,2450.3,2481.9,2505.3,2516.4,2522.6,2537.8,2505.1,2481.0,2420.58,2413.66,2375.5,2374.72,2345.42,2333.0
户籍人口数:黑龙江:七台河市,千人,869.7796,1812.2533429999999,42.57056897,-0.20061389699999999,-0.711370852,0.048944088,786.0,928.6,870.35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.6,834.1,834.3,849.0,863.2,866.3,863.4,874.4,881.5,884.3,890.7,,,927.7,928.6,926.6,923.65,919.6,882.25,831.1,801.3,786.0,
户籍人口数:黑龙江:牡丹江市,千人,2659.991304,2573.105375,50.7257861,-1.353183019,1.491222874,0.019069907,2525.0,2712.2,2672.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.2,2646.0,2656.3,2675.5,2692.8,2712.2,2710.0,2700.2,2703.5,2663.0,2681.7,2698.3,2699.0,2705.7,2702.3,2672.1,2664.0,2651.0,2635.0,2620.0,2592.0,2548.0,2525.0
户籍人口数:黑龙江:黑河市,千人,1701.2059570000001,2273.169795,47.67777045,-1.060241779,-0.074915119,0.028025866,1593.0,1746.0,1728.233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.1,1655.9,1670.4,1683.6,1714.4,1728.9,1737.9,1735.5,1740.7,1746.0,1734.9,1739.7,1739.0,1742.1,1742.1,1730.7,1728.23,1715.0,1697.1,1679.0,1628.38,1605.13,1593.0
户籍人口数:黑龙江:绥化市,千人,5607.3565,26664.825380000002,163.2936783,-0.09627184,-0.763418058,0.02912133,5275.562,5862.1,5570.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436.3,5478.4,5505.6,5555.0,5578.0,5617.8,5689.0,5759.0,5772.0,5801.5,5862.1,5818.7,5770.28,5562.0,5531.97,5485.0,5434.21,5275.56,
户籍人口数:上海,千人,13812.175,241388.4409,491.3129765,0.051990577999999996,-1.408778342,0.035571007,13075.0,14551.3,13749.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13075.0,13110.0,13216.3,13271.4,13347.0,13418.0,13523.9,13602.6,13681.0,13788.6,13710.4,13793.9,14123.2,14193.6,14269.3,14251.4,14386.9,14429.7,14500.0,14551.3,
户籍人口数:江苏:南京市,千人,6047.53913,266933.1134,516.655701,-0.102748431,-1.149840241,0.085432387,5254.3,6969.4,6171.7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.3,5298.2,5323.1,5374.4,5448.9,5530.4,5632.8,5722.3,5836.0,5958.0,6072.3,6171.7,6244.6,6297.7,6324.2,6363.6,6384.8,6430.9,6487.2,6534.0,6627.9,6806.7,6969.4
户籍人口数:江苏:无锡市,千人,4583.082609,43393.3915,208.3108051,0.208335763,-1.081530556,0.045452117,4308.2,4972.1,4617.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308.2,4322.9,4322.1,4334.0,4346.1,4359.0,4385.8,4425.4,4471.9,4528.4,4578.0,4617.4,4642.0,4656.5,4665.6,4679.6,4700.7,4722.3,4771.4,4809.0,4862.0,4930.5,4972.1
户籍人口数:江苏:徐州市,千人,9495.373913,364115.25200000004,603.4196318,0.236941763,-1.223969884,0.063548801,8594.3,10447.7,9409.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8594.3,8671.6,8757.8,8775.3,8964.5,9018.6,9044.4,9086.6,9168.5,9253.1,9347.3,9409.5,9468.6,9576.1,9728.9,9766.6,9905.3,10068.5,10235.2,10287.0,10424.0,10394.2,10447.7
户籍人口数:江苏:常州市,千人,3561.191304,18568.400830000002,136.2659195,0.280358782,-1.025219224,0.038264138999999996,3375.4,3822.0,3573.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3375.4,3392.3,3407.5,3397.1,3414.8,3415.2,3432.4,3462.2,3489.7,3516.3,3546.7,3573.8,3587.4,3598.2,3608.0,3629.0,3648.0,3659.0,3686.0,3709.0,3749.0,3788.4,3822.0
户籍人口数:江苏:苏州市,千人,6192.2272729999995,140294.8764,374.5595765,0.29874799,-1.1573032909999998,0.060488667,5741.2,6910.7,6202.55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741.2,5749.9,5753.5,5762.3,5781.7,5805.3,5838.6,5909.7,5988.5,6073.1,6160.8,6244.3,6297.5,6332.9,6376.6,6423.0,6478.1,6538.4,6610.8,6670.1,6782.0,6910.7,
户籍人口数:江苏:南通市,千人,7340.913157999999,681687.3801,825.6436157,-2.239906073,4.082420268,0.11247151400000001,4645.2,7874.9,7656.65,38,4645.2,,,4958.0,,,,,5504.5,,,,,5675.1,,,6104.4,,,,,6822.6,,,,,7102.2,,,7227.1,,7291.1,,,,,,7490.7,7557.5,7624.8,7705.4,7760.1,,,,,7842.4,7852.4,7863.0,7874.9,7859.9,7845.3,7824.6,7802.6,7776.2,7737.9,7708.6,7697.9,7661.3,7637.2,7626.6,7629.2,7648.8,7652.0,7665.0,7676.0,7667.7,7666.6,7644.7,7625.2
户籍人口数:江苏:连云港市,千人,4861.973913000001,109809.9957,331.37591289999995,0.085191525,-1.246637684,0.068156662,4329.6,5343.4,4822.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4329.6,4372.5,4435.3,4481.5,4556.0,4596.4,4640.3,4678.3,4688.1,4721.8,4794.2,4822.3,4882.5,4906.4,4977.3,5051.8,5109.9,5201.8,5265.2,5305.6,5339.9,5325.3,5343.4
户籍人口数:江苏:淮安市,千人,5338.459091,48310.39396,219.7962556,-0.12005325,-0.975702941,0.041172228,4950.0,5675.6,5340.8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,4989.8,5024.8,5102.7,5143.8,5176.8,5199.2,5240.6,5277.7,5327.6,5340.0,5369.1,5341.6,5387.4,5432.4,5468.1,5529.6,5602.5,5644.5,5675.6,5609.0,5613.3
户籍人口数:江苏:盐城市,千人,8087.026087,21556.508380000003,146.8213485,0.074292938,-1.572449926,0.018155172,7861.2,8305.3,8097.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7861.2,7891.1,7916.4,7936.0,7955.7,7955.6,7956.1,7965.1,7982.8,7986.7,8047.3,8097.9,8117.1,8123.7,8161.2,8206.9,8224.0,8238.0,8285.0,8280.0,8305.3,8261.5,8247.0
户籍人口数:江苏:扬州市,千人,4556.4956520000005,2946.1404350000003,54.27836065,-0.814999418,-0.732743583,0.011912303999999999,4448.2,4616.7,4584.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4448.2,4461.4,4465.9,4473.9,4506.2,4515.9,4522.2,4536.1,4542.9,4563.1,4586.4,4592.5,4597.9,4588.0,4591.2,4600.5,4584.2,4598.4,4613.4,4611.2,4616.7,4599.8,4583.4
户籍人口数:江苏:镇江市,千人,2687.736364,602.6738528,24.54941655,0.012908791000000001,-1.498081676,0.009133863,2648.0,2720.7,2687.75,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.0,2654.1,2656.4,2661.7,2666.7,2665.8,2671.3,2671.9,2672.1,2676.1,2687.9,2687.8,2687.7,2698.8,2707.1,2718.6,2714.0,2718.0,2720.7,2716.7,2719.8,2709.0,
户籍人口数:江苏:泰州市,千人,5034.030435000001,1171.911304,34.2331901,-0.386734119,-0.247051837,0.006800354000000001,4962.8,5085.1,5036.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962.8,4968.3,4985.6,5012.6,5015.2,5031.0,5040.0,5036.6,5027.7,5020.5,5036.0,5007.0,5008.9,5039.8,5046.5,5071.2,5063.5,5078.0,5085.1,5078.5,5082.1,5051.9,5033.9
户籍人口数:江苏:宿迁市,千人,5376.8260869999995,123695.3466,351.70349239999996,0.221617626,-1.129872728,0.065410985,4808.3,5916.0,5315.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808.3,4888.3,4942.6,4997.3,5052.4,5108.4,5130.0,5172.6,5214.0,5245.4,5294.7,5315.3,5345.8,5406.0,5462.8,5550.5,5602.6,5721.1,5807.4,5862.8,5916.0,5910.1,5912.6
户籍人口数:浙江:杭州市,千人,6752.116591,231956.6329,481.6187631,0.26740463,-0.636812301,0.071328561,6032.2,7741.0,6749.95,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032.2,6079.6,6116.4,6160.5,,6291.4,6368.1,6427.8,6516.8,6604.5,6663.1,6723.5,6776.4,6833.8,6891.2,6957.1,7005.2,7066.1,7157.6,7235.5,7359.99,7538.77,7741.0
户籍人口数:浙江:宁波市,千人,5634.645,46641.92818,215.9674239,0.099640865,-1.108729481,0.038328488,5300.8,6030.0,5645.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.8,5333.1,5352.7,5384.1,5409.4,5433.5,5461.9,5490.7,5526.9,5567.0,5604.5,5645.6,5680.9,5710.2,5740.8,5764.0,5777.0,5801.0,5837.8,5866.0,5909.63,5969.31,6030.0
户籍人口数:浙江:温州市,千人,6300.956569,2192326.7830000003,1480.650797,-0.650827833,-0.49270888399999996,0.234988256,2760.7,8287.0,6633.6,58,2760.7,,,2941.8,,,,,3327.9,,,,,3659.1,,,3980.8,4097.6,4208.1,4333.3,4497.8,4600.4,4730.5,4856.9,4988.3,5112.1,5242.0,5376.6,5498.9,5612.6,5716.3,5814.2,5928.3,6021.3,6114.6,6205.2,6291.9,6362.1,6439.9,6529.7,6597.4,6669.8,6725.8,6789.9,6855.7,6924.0,6978.9,7043.7,7083.5,7180.4,7216.2,7363.2,7388.1,7391.2,7422.8,7461.9,7502.8,7564.8,7645.7,7719.9,7791.1,7868.0,7983.6,8002.1,8072.4,8136.9,8112.1,8182.21,8245.47,8287.0
户籍人口数:浙江:嘉兴市,千人,3426.640529,7162.174481,84.62963122,0.6576344,-0.43908837799999995,0.024697552,3323.8,3604.4,3416.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323.8,3329.6,3339.4,3343.3,3355.5,3368.1,3380.7,3396.0,3416.0,3430.5,3445.2,3459.3,3481.4,3494.8,3521.18,3563.71,3604.4
户籍人口数:浙江:湖州市,千人,2592.919957,1463.443642,38.25498192,0.61971137,-0.739688619,0.01475363,2545.6,2670.6,2578.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.6,2545.8,2548.1,2550.7,2557.9,2564.9,2570.5,2567.8,2572.1,2575.8,2578.9,2578.0,2585.0,2591.7,2599.8,2610.5,2613.8,2624.9,2637.8,2637.1,2648.45,2661.41,2670.6
户籍人口数:浙江:绍兴市,千人,4370.888565,3112.0268530000003,55.7855434,0.148444947,-0.7253138140000001,0.012762975,4268.4,4472.1,4362.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4268.4,4289.4,4300.4,4317.0,4326.9,4332.7,4335.9,4338.4,4347.2,4350.9,4355.0,4362.4,4370.6,4377.4,4389.1,4400.1,4408.3,4416.6,4430.4,4431.1,4445.33,4464.8,4472.1
户籍人口数:浙江:金华市,千人,4386.788293,90690.59545,301.14879289999993,-0.328677887,-0.764151488,0.068649037,3779.5,4889.7,4429.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3779.5,3823.4,3862.2,3905.6,3960.9,4001.7,4023.6,4056.0,4092.2,4141.1,4192.8,4230.7,4249.0,4275.2,4297.1,4315.8,4336.4,4362.4,4386.0,4405.1,4429.6,4443.3,4464.2,4479.4,4491.9,4499.1,4517.0,4541.3,4568.0,4591.9,4614.1,4636.8,4666.5,4690.7,4706.3,4733.5,4750.7,4780.9,4811.52,4855.2,4889.7
户籍人口数:浙江:衢州市,千人,2484.319304,4005.5697130000003,63.28957033,0.049979335,-1.200132762,0.025475618,2379.7,2578.8,2477.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.7,2389.7,2401.3,2413.5,2426.0,2435.7,2441.5,2448.3,2456.1,2455.7,2466.8,2477.4,2488.5,2498.6,2512.4,2525.5,2528.3,2542.1,2556.7,2563.8,2574.86,2578.08,2578.8
户籍人口数:浙江:舟山市,千人,974.0544783,46.38006653,6.810291222,0.6845719159999999,-1.0233980109999998,0.0069916940000000006,965.8,985.8,971.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.7,985.8,985.4,984.2,984.1,981.0,977.6,971.2,969.1,967.3,965.8,966.9,967.7,967.7,967.7,969.9,971.8,973.1,974.9,973.6,973.26,971.49,969.0
户籍人口数:浙江:台州市,千人,5700.070261,57116.459760000005,238.9905014,0.009418382,-1.471419126,0.041927641,5329.8,6054.0,5693.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329.8,5359.8,5395.1,5429.8,5466.2,5485.2,5500.0,5526.1,5559.2,5598.5,5646.6,5693.9,5740.6,5784.7,5831.4,5867.9,5909.5,5940.4,5971.0,5974.9,6001.7,6035.31,6054.0
户籍人口数:浙江:丽水市,千人,2581.254105,5832.547125,76.37111446,0.192134243,-1.514697164,0.029586825,2485.8,2701.9,2573.9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.8,2487.3,2492.8,2494.0,2506.6,2513.9,2525.3,2539.9,2554.26,2573.9,2596.48,2613.26,2625.91,2639.2,2656.52,2663.76,2680.33,2692.72,2701.9
户籍人口数:安徽:合肥市,千人,5474.444609,1784328.081,1335.787439,0.627476084,-1.612619975,0.244004193,4164.7,7579.6,4789.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164.7,4223.1,4259.8,4299.5,4381.8,4421.6,4481.0,4566.0,4446.8,4557.0,4698.5,4789.0,4867.3,4914.3,4949.5,7061.3,7105.27,7115.0,7128.05,7177.2,7298.3,7427.6,7579.6
户籍人口数:安徽:芜湖市,千人,2795.824957,632376.7954,795.2212242,0.670773201,-1.682358073,0.284431692,2125.9,3888.5,2295.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.9,2139.5,2151.0,2164.0,2184.7,2202.6,2217.4,2238.2,2245.6,2268.8,2290.3,2304.6,2307.9,2301.0,2295.0,3853.6,3834.34,3845.4,3845.14,3848.0,3876.0,3876.5,3888.5
户籍人口数:安徽:蚌埠市,千人,3526.6122729999997,33112.68643,181.96891609999997,-0.22355762199999998,-0.875447408,0.051598787,3196.3,3812.5,3538.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3196.3,3232.7,3265.4,3300.4,3372.2,3403.5,3432.2,3449.3,3469.7,3493.3,3524.7,3552.7,3583.1,3606.4,3622.3,3655.0,3678.11,3666.0,3710.97,3763.5,3795.2,3812.5,
户籍人口数:安徽:淮南市,千人,2477.374652,346996.6371,589.0642046,1.909031341,2.703874893,0.237777602,1952.3,3897.0,2394.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.3,1986.3,2004.2,2028.2,2061.1,2081.0,2102.0,2118.0,2335.8,2357.8,2379.0,2394.2,2408.8,2425.2,2439.9,2456.0,2437.76,2433.0,2433.45,2462.0,3891.0,3895.6,3897.0
户籍人口数:安徽:马鞍山市,千人,1595.8561300000001,267693.5237,517.3910743,0.665447924,-1.6831323219999998,0.324209097,1152.4,2293.5,1273.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.4,1161.2,1165.5,1181.4,1190.1,1200.5,1221.2,1240.9,1243.9,1256.4,1265.7,1273.2,1281.0,1286.1,1291.0,2286.1,2283.68,2284.0,2277.31,2285.0,2293.5,2293.5,2291.1
户籍人口数:安徽:淮北市,千人,2077.944261,15406.92196,124.12462269999999,-0.978783616,-0.37146564600000004,0.059734337,1814.3,2218.0,2136.7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.3,1845.9,1865.8,1898.0,1963.0,1987.8,2012.2,2039.4,2093.9,2105.2,2122.0,2136.7,2157.8,2177.4,2195.6,2218.0,2182.84,2145.02,2152.97,2165.0,2165.39,2169.5,2179.0
户籍人口数:安徽:铜陵市,千人,845.7207825999999,117536.293,342.8356647,2.325403751,3.784645498,0.405376895,665.6,1711.0,736.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.6,670.5,677.0,685.0,690.0,697.0,703.2,709.1,716.3,722.2,731.1,736.5,738.9,739.9,740.1,741.5,742.07,742.3,737.79,738.02,1708.5,1711.0,1708.0
户籍人口数:安徽:安庆市,千人,5982.651913000001,82542.20844,287.3015984,-1.9037856919999998,2.62219564,0.048022449,5284.4,6221.0,6052.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5915.3,5944.6,5967.3,5980.3,6013.2,6029.4,6041.1,6052.0,6042.0,6055.5,6078.9,6109.9,6138.9,6158.8,6156.2,6186.5,6204.3,6216.6,6208.79,6221.0,5291.0,5305.0,5284.4
户籍人口数:安徽:黄山市,千人,1452.4119380000002,2499.1882170000003,49.99188151,-2.557627791,6.012028365,0.034419905,1283.06,1486.0,1468.45,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.06,,1301.34,,,,,1345.13,,,,,1414.23,1427.93,1439.86,1447.74,1456.19,1459.05,1463.5,1464.4,1462.6,1464.9,1466.8,1468.0,1468.9,1469.1,1463.5,1469.4,1475.6,1479.8,1483.5,1486.0,1480.5,1481.0,1472.68,1474.2,1476.89,1476.9,1484.1,1484.6,1485.8
户籍人口数:安徽:滁州市,千人,4385.883347999999,22041.935709999998,148.4652677,-0.735643697,-0.709116469,0.033850711,4076.1,4542.5,4439.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076.1,4121.1,4153.7,4190.3,4249.3,4282.8,4306.0,4329.4,4335.0,4356.2,4399.9,4439.6,4473.7,4502.5,4508.0,4529.0,4520.61,4494.5,4496.11,4491.0,4541.0,4542.5,4537.0
户籍人口数:安徽:阜阳市,千人,10415.79448,1870755.987,1367.7558210000002,1.14833844,0.7497532640000001,0.131315554,8786.1,13600.4,10258.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13457.9,13600.4,12360.0,12495.6,8786.1,8890.1,8974.7,9041.0,9187.0,9327.6,9546.1,9742.9,9877.9,10005.0,10118.4,10258.0,10398.21,10532.0,10514.17,10426.5,10615.0,10700.7,10708.0
户籍人口数:安徽:宿州市,千人,6195.511238,97827.28388999999,312.77353450000004,-0.39426149200000005,-1.333264633,0.050483894,5631.6,6565.6,6260.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5631.6,5708.0,5776.4,5829.5,5876.6,5930.8,5996.0,6045.2,6099.4,6171.7,6260.6,6351.9,6420.7,6492.3,6516.64,6419.3,6423.2,6495.1,6540.5,6554.7,6565.6
湖市人口数:安徽:,千人,4535.183333,1640.501515,40.50310501,-0.190822405,0.536543845,0.008930864,4455.0,4605.1,4531.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.0,4488.6,4513.7,4526.1,4533.0,4539.6,4530.6,4526.2,4550.3,4568.0,4586.0,4605.1,,,,,,,,
户籍人口数:安徽:六安市,千人,6310.93544,1182020.963,1087.207875,-2.188908343,4.719477846,0.17227364899999997,2997.0,7205.064,6677.5,25,2997.0,,,3256.0,,,,,,,,,,,,,,,,,,,,,,,,,,5259.0,,,,,,,,,,,,6135.0,,,,,6402.0,,,,6556.5,6621.1,6648.8,6677.5,6695.0,6751.4,6810.0,6867.3,6955.1,7016.4,7058.9,7048.2,7096.0,7102.92,7167.0,7205.06,5805.3,5873.9,5882.0,5886.0
户籍人口数:安徽:亳州市,千人,5907.015526,199974.2037,447.1847534,-0.037998241,-1.4610441280000002,0.075704008,5255.5,6568.0,5969.3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5255.5,5300.2,5348.4,5392.3,5456.7,5501.4,5616.5,5763.8,5887.7,5969.3,6007.6,6042.19,6125.49,6329.0,6343.52,6350.0,6468.0,6507.7,6568.0
户籍人口数:安徽:池州市,千人,1560.157034,2350.471556,48.48166206,-0.146239999,-1.283515624,0.03107486,1472.0,1624.0,1553.997,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.0,1483.0,1490.0,1497.0,1507.0,1512.0,1518.0,1524.0,1527.0,1531.0,1537.0,1544.4,1547.7,1549.1,1554.0,1563.13,1570.88,1580.24,1589.31,1598.78,1604.6,1614.26,1619.12,1619.1,1606.35,1616.0,1624.0,1623.6,1622.0
户籍人口数:安徽:宣城市,千人,2772.429684,678.9661193,26.05697832,-0.185715367,-1.6404059359999998,0.009398607,2730.2,2804.4,2777.7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.7,2751.2,2754.7,2748.3,2730.2,2735.6,2742.1,2752.0,2767.5,2777.7,2783.6,2794.0,2795.72,2802.0,2798.44,2799.0,2804.0,2804.4,2789.0
户籍人口数:福建:福州市,千人,6303.076999999999,164709.0322,405.84360560000005,0.206106188,-1.132623503,0.06438817200000001,5699.5,7026.6,6303.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.5,5748.5,5798.2,5831.3,5892.3,5941.4,5975.3,6048.6,6093.9,6148.3,6227.3,6303.0,6359.5,6379.2,6458.97,6494.11,6552.7,6654.9,6749.4,6783.7,6870.6,6933.5,7026.6
户籍人口数:福建:厦门市,千人,1689.5046519999999,132035.5049,363.36690130000005,0.43934458,-0.899883345,0.21507304,1230.0,2425.3,1672.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.0,1246.7,1265.9,1289.9,1312.67,1343.6,1371.6,1417.6,1467.73,1532.2,1603.8,1672.4,1736.7,1770.0,1802.06,1852.65,1909.2,1967.8,2034.4,2111.5,2195.1,2299.8,2425.3
