City,2010,2011,2012,2013,2014,2015
北京,,0.12435416206668148,0.00983857664663601,0.05124166229119265,1.1903141070701837,0.5457923718793285
湖州,,0.17256011315417252,0.043848009650180986,0.004044606228693626,-0.0028773666340564663,-0.004674785017602545
青岛,,0.06297937053689506,-0.0026436102385469784,0.042160409130597376,0.15421903052064634,0.0825685695027738
济南,,0.061177495643515156,0.012902469063398092,0.015169938046436293,0.02366965151428735,0.015489190996211377
重庆,,0.11656612160660429,0.017203995308001208,0.10193241779361917,0.08007230291114342,0.01817434451980393
烟台,,0.11840048105832834,0.010484434647024088,0.01154623816111533,0.020251433380674255,0.016910703237780877
南昌,,0.06859083191850601,0.02589768033047357,1.1002013318878738,0.1248433006415457,-0.0013439097941523315
南充,,0.19897304236200264,0.06713062098501066,0.07845891441757802,0.06484324123174257,0.018958588153066502
宜宾,,0.09103807046583112,0.04345470307759003,0.051303354450098704,0.029931838387829757,-0.01985421062727799
合肥,,0.04482481678546324,0.019505164544799447,0.014890909947693265,0.04661744904118503,0.03810833592121021
宜昌,,0.15869017632241822,0.09223602484472049,0.08160363946545357,0.1084384858044165,0.08846199454523895
保定,,0.08864541832669315,0.10236860831554329,0.1267060125414976,0.30144049762645286,0.1921891704924219
大同,,0.030168589174800253,0.0,0.031294860752224984,0.03939309576837413,0.02611490558457219
新乡,,0.08368200836820083,0.0730183965478084,0.025611175785797524,0.05118150861624193,0.1026798861293805
沈阳,,0.10774444333698785,0.006118409213604403,0.045966732248256204,0.058481532147742765,0.02754442649434563
天津,,0.04626639425294932,0.020472440944881987,0.04506172839506162,0.03511518015357362,0.03626351679077855
中山,,0.1289470662533012,0.058584214808787616,0.07489431206764019,0.11915083798882686,0.06728964498222911
泰安,,0.07420258908314437,0.028823456329978958,0.05482429658253829,0.17481396680022887,0.06928473981679995
宁波,,0.10674972569284669,0.041894528126898756,0.05482058995058159,0.003026334933798891,0.1874728016478575
岳阳,,0.01759277062103437,0.05592820028341983,0.06915988190033096,0.02677824267782425,0.04930725346373266
唐山,,0.10001283861856458,0.039449112978524825,0.029306085784864155,0.016799389113123064,-0.0005364231305653444
衡阳,,0.045118209709438695,0.06976342600587127,0.09862792574656987,0.11666176902732883,0.09749999999999992
潍坊,,0.1726661687826736,0.06343141001146346,0.106839142412265,0.11384049345308944,0.032060623724861514
淮北,,0.8092155956233626,0.22717206132879042,0.01672797945443194,0.016043145821955207,0.04703352818652151
