"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:人均:吉林:松原市,人民币,33301.29248,427270146.6,20670.51394,-0.003741611,-1.754886774,0.620712063,6482.67,59413.30216,31421,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6482.67,7056.00,8153.00,10165.00,13175.00,17049.00,21710.00,28486.00,31421.00,38136.00,46749.00,55176.00,57639.00,56868.00,58841.00,59413.30,49602.00,
国内生产总值:人均:吉林:白城市,人民币,19608.81529,155966664.1,12488.66142,0.10795627,-1.804360003,0.636890155,3675,35892,17404,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175.86,3675.00,6152.00,6809.00,7550.00,9427.00,11279.00,14327.00,17404.00,21973.00,27374.00,30576.00,34411.00,34586.00,35571.00,35892.00,32168.00,
国内生产总值:人均:黑龙江:哈尔滨市,人民币,36146.47722,322117246.6,17947.6251,0.097093533,-1.58319195,0.496524875,11943.19,63445,34502,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11943.19,12993.00,14872.00,17463.00,18852.00,21374.00,24768.00,29012.00,32053.00,36951.00,42736.00,45810.00,50435.40,53872.00,59027.00,63445.00,57193.00,57837.00
国内生产总值:人均:黑龙江:齐齐哈尔市,人民币,15828.0244,63869810.71,7991.859027,0.060460667,-1.785412258,0.504918291,5380.11,26545,14511.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.11,5941.00,6354.00,7549.00,8003.00,8860.00,10302.00,12272.00,12714.00,16309.00,19903.00,22139.33,23191.00,23099.00,24430.00,25690.00,26223.00,26545.00
国内生产总值:人均:黑龙江:鸡西市,人民币,20043.14389,85034505.47,9221.415589,-0.137608966,-1.789661746,0.460078301,6949.59,31076,20315,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6949.59,7607.00,8695.00,10028.00,10612.00,12360.00,13858.00,16541.00,18547.00,22083.00,26864.00,31076.00,30653.00,27881.00,28222.00,28647.00,29369.00,30784.00
国内生产总值:人均:黑龙江:鹤岗市,人民币,18720.52588,79935149.57,8940.645926,-0.009722714,-1.518614638,0.477585191,6269.24,32967.7,18509,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6269.24,6922.00,7625.00,9517.00,10198.00,11863.00,14048.00,16887.00,18509.00,23044.00,28768.00,32967.70,29594.00,24154.00,24981.00,25244.00,27658.00,
国内生产总值:人均:黑龙江:双鸭山市,人民币,21733.68778,134175207.4,11583.40224,-0.056139498,-1.723352054,0.532969938,6148.38,37490,23016,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148.38,6681.00,7614.00,9047.00,9728.00,11275.00,13744.00,17285.00,19817.00,26215.00,33215.00,37490.00,36983.00,28964.00,29237.00,29959.00,32277.00,35527.00
国内生产总值:人均:黑龙江:大庆市,人民币,87581.76647,1458350229,38188.352,0.370956564,-1.249647564,0.436030849,40683,148209,80655,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42886.03,40683.00,43927.00,47667.00,53199.00,60493.00,67161.00,80655.00,76068.00,103576.00,133301.00,142067.00,148209.00,146518.00,110113.00,94690.00,97677.00,
国内生产总值:人均:黑龙江:伊春市,人民币,15144.11167,39199789.62,6260.973536,-0.120221306,-1.59497713,0.413426266,5936.01,23837,14976.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936.01,6464.00,7150.00,8403.00,8974.00,10156.00,12001.00,14029.00,13530.00,15924.00,18142.00,20686.00,22911.00,20885.00,20414.00,21043.00,22109.00,23837.00
国内生产总值:人均:黑龙江:佳木斯市,人民币,20636.47588,135415796.6,11636.82932,0.41285131,-1.335806695,0.563896151,6843.09,41419,17172,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6843.09,7582.00,8226.00,9605.00,9812.00,11295.00,13690.00,15871.00,17172.00,20254.00,24853.00,27774.00,31613.00,32864.00,35069.00,36878.00,41419.00,
国内生产总值:人均:黑龙江:七台河市,人民币,20623.06588,84955776.29,9217.145778,-0.141363482,-1.537417829,0.446933828,7105.12,33209,24823,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105.12,8054.00,9171.00,10994.00,11989.00,12870.00,15137.00,20826.00,25534.00,32891.00,33209.00,32308.00,26122.00,25123.00,24823.00,25600.00,28836.00,
国内生产总值:人均:黑龙江:牡丹江市,人民币,26117.50588,237420487.7,15408.45507,0.291133217,-1.671501529,0.589966559,8458.6,49214,22645,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8458.60,8943.00,9866.00,11168.00,11285.00,12713.00,15105.00,17983.00,22645.00,27545.00,33675.00,37001.00,41251.00,42792.00,47356.00,46997.00,49214.00,
国内生产总值:人均:黑龙江:黑河市,人民币,14991.46412,78340771.54,8851.03223,0.440882697,-1.290225425,0.59040479,4789.89,30236,12882,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.89,5167.00,5595.00,6175.00,6877.00,7795.00,9370.00,11800.00,12882.00,14994.00,18103.00,18892.00,22400.00,24731.00,26575.00,28473.00,30236.00,
国内生产总值:人均:黑龙江:绥化市,人民币,13438.26882,53358164.18,7304.667287,0.459876371,-1.586336858,0.543572047,5830,24965,10471,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6222.57,5830.00,6299.00,7143.00,6244.00,7027.00,7814.00,9397.00,10471.00,12576.00,15617.00,18474.00,21700.00,21467.00,23095.00,24109.00,24965.00,
国内生产总值:人均:上海,人民币,23536,1284307342,35837.23401,1.661538184,1.708233519,1.522656102,274,135000,3089.5,70,274.00,309.00,388.00,430.00,590.00,589.00,569.00,681.00,713.00,952.00,1268.00,1521.00,966.00,803.00,851.00,933.00,1042.00,1140.00,999.00,1113.00,1292.00,1446.00,1541.00,1605.00,1737.00,1805.00,1898.00,1929.00,2125.00,2485.00,2556.00,2725.00,2800.00,2864.00,2947.00,3232.00,3811.00,3956.00,4340.00,5080.00,5362.00,5911.00,6661.00,8208.00,11061.00,14328.00,17910.00,20808.00,23573.00,25405.00,27293.00,30307.00,32089.00,34277.00,38878.00,45353.00,50282.00,55615.00,62909.00,67916.00,70273.00,77275.00,84037.00,86969.00,92852.00,99438.00,106009.00,116582.00,126634.00,135000.00
国内生产总值:人均:江苏:南京市,人民币,73119.98114,1863702020,43170.61524,0.5083947,-1.112782423,0.59040791,20954.23,152886,60281.4086,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20954.23,22858.00,27307.00,33050.00,36111.71,40072.12,45742.87,50855.15,55290.29,65272.53,76262.76,89816.00,100307.00,109194.00,119883.00,129194.00,141103.00,152886.00
国内生产总值:人均:江苏:无锡市,人民币,92856.33737,1981602307,44515.19186,0.294131547,-1.133009014,0.479398532,31248.84,174300,86656.71894,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31248.84,36151.00,43155.00,52825.00,51034.04,57899.22,65569.81,73732.91,81146.39,92167.05,107436.81,115468.00,122318.00,128756.00,133515.00,143985.00,160706.00,174300.00
国内生产总值:人均:江苏:徐州市,人民币,36557.60542,588082573.9,24250.41389,0.388412714,-1.352550996,0.663347985,7959.85,76915,30799.15783,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7959.85,8763.00,9992.00,12005.00,13861.10,16665.50,20003.00,24349.86,27514.22,34084.10,41407.26,47388.00,53263.00,58308.00,62246.00,67701.00,75611.00,76915.00
国内生产总值:人均:江苏:常州市,人民币,71437.75811,1787084058,42273.917,0.482427522,-1.067041348,0.59175873,19704.27,149275,62108.5994,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19704.27,22215.00,26149.00,31665.00,32115.68,37808.68,44452.45,51746.01,56890.36,67326.84,77485.36,86538.00,96547.00,106329.00,114308.00,124889.00,140435.00,149275.00
国内生产总值:人均:江苏:苏州市,人民币,90555.44792,1668260767,40844.34805,0.243499261,-1.138552948,0.451042416,30383.7,162388,83695.93426,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30383.70,35733.00,47693.00,57992.00,55667.16,62525.53,69151.10,78874.62,83695.93,93042.75,102128.82,115891.00,124872.00,132131.00,139127.00,148146.00,162388.00,
国内生产总值:人均:江苏:南通市,人民币,51158.25034,1174411887,34269.69341,0.472707305,-1.042612065,0.669876182,10329.23,115320,44156.98457,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10329.23,11356.00,12924.00,15806.00,20137.92,24545.42,29991.24,36198.70,40231.40,48082.57,56005.02,63488.00,71743.00,78771.00,85712.00,94304.00,105903.00,115320.00
国内生产总值:人均:江苏:连云港市,人民币,28599.40734,361349096.5,19009.18453,0.420688145,-1.31288267,0.664670575,6901.36,61332,24065.48668,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6901.36,7582.00,7536.00,8891.00,10873.02,13149.30,15610.92,18505.17,21144.00,26986.97,32118.59,36819.00,41403.00,44757.00,48977.00,53626.00,58577.00,61332.00
国内生产总值:人均:江苏:淮安市,人民币,32229.2896,516838299.6,22734.07794,0.502388506,-1.18973155,0.705385636,6422.1,73203,26069.23613,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6422.10,7267.00,8108.00,9597.00,11467.52,13671.16,16611.77,20499.97,23277.17,28861.30,35181.21,40305.00,46418.00,51213.00,57032.00,63083.00,67909.00,73203.00
国内生产总值:人均:江苏:盐城市,人民币,34322.63307,529223986.5,23004.86876,0.461924064,-1.202565062,0.670253611,7582.5,75987,28596.41958,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7582.50,8464.00,9330.00,10928.00,13529.26,15938.53,18879.47,22359.25,25553.19,31639.65,38221.55,43549.00,48859.00,53713.00,58993.00,64065.00,70216.00,75987.00
国内生产总值:人均:江苏:扬州市,人民币,53910.06746,1315778886,36273.66657,0.494879653,-1.073201279,0.672855151,11204.85,120944,45596.1683,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11204.85,12368.00,14290.00,17359.00,21719.24,25102.37,30434.80,36858.32,41406.41,49785.93,58950.29,66615.00,75354.00,83821.00,90965.00,100644.00,112559.00,120944.00
国内生产总值:人均:江苏:镇江市,人民币,67531.76315,1531199987,39130.55055,0.305701433,-1.480465914,0.579439196,18852.28,126906,59507.956,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18852.28,21018.00,23995.00,29235.00,29881.06,35075.52,41847.90,49235.47,54731.56,64284.35,73980.60,85651.00,95653.00,104352.00,112225.00,122686.00,125962.00,126906.00
国内生产总值:人均:江苏:泰州市,人民币,47666.25336,1097668571,33131.08165,0.522057589,-1.003148907,0.695063684,8958.08,109988,39914.64883,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8958.08,10021.00,11513.00,14014.00,18309.06,22256.13,26529.78,31386.16,35711.03,44118.27,52396.05,59225.00,67160.00,73825.00,80739.00,89785.00,102058.00,109988.00
国内生产总值:人均:江苏:宿迁市,人民币,24725.66539,325587787.9,18044.05132,0.450447229,-1.300389713,0.729770101,4376.86,55906,19992.49499,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4376.86,4826.00,5400.00,6462.00,7901.08,9766.15,12077.65,15090.69,17459.63,22525.36,27838.55,32047.00,36674.00,40322.00,44275.00,48797.00,53317.00,55906.00
国内生产总值:人均:浙江:杭州市,人民币,74856.93222,1365241766,36949.17815,0.399245089,-1.035297561,0.49359728,25073.78,140180,66580.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25073.78,28150.00,32819.00,38858.00,44853.00,51878.00,52590.00,60414.00,63333.00,69828.00,80478.00,88962.00,94566.00,103813.00,112230.00,124286.00,135113.00,140180.00
国内生产总值:人均:浙江:宁波市,人民币,70245.22389,1180443042,34357.5762,0.333828522,-1.145741801,0.489109071,24213.03,132603,65044,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24213.03,27541.00,32639.00,39174.00,36824.00,42299.00,49142.00,55616.00,60720.00,69368.00,79524.00,86228.00,93176.00,98362.00,102374.00,110656.00,123955.00,132603.00
国内生产总值:人均:浙江:温州市,人民币,36359.06167,268541070.7,16387.22279,0.109693986,-1.228003431,0.450705327,12637.11,65055,34973.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12637.11,14357.00,16558.00,18846.00,21335.00,24390.00,28387.00,31555.00,32588.00,37359.00,43132.00,45906.00,49817.00,47118.00,50790.00,55779.00,58854.00,65055.00
国内生产总值:人均:浙江:嘉兴市,人民币,53766.00778,658110006.9,25653.65485,0.43987488,-0.836902643,0.477135199,18223.14,103858,48477,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18223.14,21268.00,25792.00,31506.00,34706.00,33243.00,38247.00,43081.00,44811.00,52143.00,59256.00,63704.00,69164.00,73458.00,76850.00,83968.00,94510.00,103858.00
国内生产总值:人均:浙江:湖州市,人民币,46564.60778,588620282.1,24261.49794,0.338845799,-1.189654297,0.521028719,15030.94,90304,42063.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15030.94,16454.00,19102.00,22966.00,23197.00,29527.00,31536.00,36266.00,38804.00,45323.00,52477.00,57350.00,61953.00,66917.00,70894.00,77110.00,82952.00,90304.00
国内生产总值:人均:浙江:绍兴市,人民币,61795.735,901231502.5,30020.51802,0.014206437,-1.536337863,0.485802427,18997.23,107853,59043,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18997.23,21414.00,25115.00,30254.00,33283.00,38540.00,45244.00,50909.00,54316.00,63770.00,75820.00,82966.00,89911.00,86136.00,90003.00,96204.00,101588.00,107853.00
国内生产总值:人均:浙江:金华市,人民币,43024.08611,441816192,21019.42416,0.051782554,-1.631630222,0.48855016,13357.97,73428,38217.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13357.97,15169.00,17831.00,21703.00,23482.00,27108.00,32002.00,36538.00,34293.58,39897.00,52538.00,57694.00,62688.00,67621.00,62480.00,67158.00,69445.00,73428.00
国内生产总值:人均:浙江:衢州市,人民币,31482.80611,380937883,19517.63006,0.426396985,-1.084010089,0.619945693,7251.51,66936,27640,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7251.51,8214.00,9560.00,11570.00,13401.00,15740.00,21598.00,23362.00,25127.00,30153.00,36508.00,38476.00,41676.00,43740.00,53847.00,58281.00,61250.00,66936.00
国内生产总值:人均:浙江:舟山市,人民币,59449.13722,1140006444,33763.98146,0.129887851,-1.3424321,0.567947376,12893.47,112490,56386.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12893.47,14910.00,17679.00,21855.00,28936.00,34682.00,42259.00,50683.00,55311.00,57462.00,67964.00,74841.00,81511.00,89150.00,95113.00,107463.00,104882.00,112490.00
国内生产总值:人均:浙江:台州市,人民币,41155.60778,409321178.6,20231.68749,0.361475925,-0.89597582,0.491590055,13652.94,80644,38330.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13652.94,15620.00,18041.00,21177.00,22438.00,26026.00,30366.00,34374.00,35489.00,41172.00,47779.00,49438.00,53222.00,56208.00,58917.00,64287.00,71950.00,80644.00
国内生产总值:人均:浙江:丽水市,人民币,29685.44111,366107495.3,19133.9357,0.441442886,-1.201835238,0.64455622,6392.94,63611,27180,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392.94,7434.00,8835.00,10582.00,12189.00,14104.00,17133.00,22053.00,23717.00,31296.00,30643.00,34132.00,37343.00,49459.00,51676.00,56238.00,57500.00,63611.00
国内生产总值:人均:安徽:合肥市,人民币,45271.05207,825137588.8,28725.20825,0.273119394,-1.131332359,0.63451603,8256.84,97470,45041.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8256.84,9274.00,10720.00,13378.00,18960.00,23203.00,28134.00,34482.00,41543.00,54796.00,48540.00,55182.10,61555.00,67689.00,73102.00,80138.00,88456.00,97470.00
国内生产总值:人均:安徽:芜湖市,人民币,42524.2231,653725990,25568.06583,0.269471985,-1.237541828,0.601258858,9972.66,88085,42884,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9972.66,11109.00,12786.00,15392.00,17750.00,21045.00,25933.00,32500.00,39142.00,48306.00,46626.00,52453.36,58532.00,64039.00,67592.00,73715.00,80458.00,88085.00
国内生产总值:人均:安徽:蚌埠市,人民币,22206.91045,230285764.3,15175.16934,0.558056948,-1.113621472,0.683353471,5066.76,50662,16212,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066.76,5564.00,6269.00,7621.00,9465.00,10231.00,12818.00,13632.00,14803.00,17621.00,24594.00,27998.63,31482.00,35542.00,38267.00,41855.00,46233.00,50662.00
国内生产总值:人均:安徽:淮南市,人民币,21582.68389,106279185.2,10309.17965,-0.231461754,-1.619965578,0.477659762,6511.31,34897,24109,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511.31,7275.00,8081.00,9225.00,11232.00,12876.00,15699.00,19809.00,22169.00,26049.00,30400.00,33489.00,34897.00,33361.00,26398.00,27990.00,30540.00,32487.00
国内生产总值:人均:安徽:马鞍山市,人民币,44715.28627,405978597,20148.91057,-0.48127396,-1.097635116,0.45060453,11559.14,74709,51879,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11559.14,12768.00,15638.00,21337.00,29704.00,34010.00,41917.00,49824.00,51879.00,62942.00,52108.00,56305.73,58733.00,60091.00,60802.00,65833.00,74709.00,
国内生产总值:人均:安徽:淮北市,人民币,22131.58152,174452514.8,13208.04735,0.213026028,-1.471067443,0.596796363,5435.93,43962,20202.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5435.93,5905.00,6541.00,8183.00,10245.00,11015.00,12674.00,17029.00,18096.00,22309.00,26225.00,29284.54,32996.00,35324.00,35057.00,36427.00,41660.00,43962.00
国内生产总值:人均:安徽:铜陵市,人民币,51629.58292,799998177.3,28284.23903,0.028364137,-1.265492503,0.547830089,11556.38,97193,52076,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11556.38,12629.00,14591.00,19183.00,25309.00,33526.00,40116.00,44100.00,46765.00,64496.00,79644.00,84819.11,92599.00,97193.00,57387.00,59960.00,69935.00,75524.00
国内生产总值:人均:安徽:安庆市,人民币,18832.98922,147666177.6,12151.7973,0.371042775,-1.274377956,0.645239965,4386.81,41088,16207.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4386.81,4726.00,5299.00,6483.00,7595.00,8709.00,10485.00,12595.00,13811.00,18604.00,22893.00,25592.00,26596.00,28808.00,31101.00,33294.00,36928.00,41088.00
国内生产总值:人均:安徽:黄山市,人民币,23762.75268,207695086.2,14411.63024,0.320327216,-1.425283868,0.606479832,6017.07,48579,19411.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017.07,6588.00,7380.00,9001.00,10909.00,12733.00,14430.00,16867.00,17977.00,20846.00,27967.00,31454.48,34725.00,37306.00,38794.00,41905.00,44251.00,48579.00
国内生产总值:人均:安徽:滁州市,人民币,19588.10626,160385175.9,12664.3269,0.572436661,-1.078489062,0.646531458,6221.11,43999,15701,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6221.11,6542.00,6960.00,7425.00,7550.00,8503.00,10611.00,11626.00,14002.00,17400.00,21608.00,24649.80,27474.00,30562.00,32634.00,35302.00,39517.00,43999.00
国内生产总值:人均:安徽:阜阳市,人民币,9652.547893,42002597.2,6480.941074,0.420672704,-1.211143392,0.671422835,2269.15,21589,8178,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269.15,2342.00,2611.00,2559.00,3761.00,4009.00,5515.00,6475.00,7288.00,9068.00,11202.00,12616.71,13839.00,15303.00,16121.00,17642.00,19536.00,21589.00
国内生产总值:人均:安徽:宿州市,人民币,13036.08501,74906916.83,8654.87821,0.482804525,-1.281005028,0.663916982,3329.72,28757,9463.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3329.72,3735.00,3725.00,4096.00,5453.00,6276.00,7430.00,8982.00,8526.00,9945.00,14959.00,17031.81,18768.00,20895.00,22415.00,24270.00,26056.00,28757.00
国内生产总值:人均:安徽:巢湖市,人民币,8745.786,14602652.85,3821.34176,0.809334627,-0.210320115,0.436935201,4559.86,16158,7737.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559.86,4928.00,5553.00,6495.00,7136.00,8339.00,9809.00,11600.00,12880.00,16158.00,,,,,,,,
国内生产总值:人均:安徽:六安市,人民币,12429.71459,67430132.36,8211.585253,0.361180134,-1.350281434,0.660641497,2722.08,26731,10855.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.08,2943.00,3127.00,3765.00,5094.00,5824.00,7216.00,7473.00,9637.00,12074.00,14592.00,16269.78,17828.00,19211.00,21524.00,23298.00,24406.00,26731.00
国内生产总值:人均:安徽:亳州市,人民币,11455.705,51165096.55,7152.978159,0.448378803,-1.210156649,0.624403139,3107.69,24547,9397.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107.69,3239.00,3538.00,4299.00,5091.00,5835.00,6718.00,7918.00,8477.00,10318.00,12866.00,14642.00,16071.00,17769.00,18771.00,20611.00,22385.00,24547.00
国内生产总值:人均:安徽:池州市,人民币,22032.38833,220502024.3,14849.31057,0.289068369,-1.473078398,0.673976436,4017.99,46865,19366,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017.99,4332.00,4876.00,7102.00,8719.00,10007.00,10949.00,14147.00,17295.00,21437.00,26446.00,29471.00,32541.00,36267.00,38014.00,40919.00,43178.00,46865.00
国内生产总值:人均:安徽:宣城市,人民币,23071.30124,210675639.9,14514.66982,0.458904295,-1.19144348,0.629122288,6144.41,50065,18764,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6144.41,6633.00,7553.00,8793.00,9749.00,11202.00,13077.00,15953.00,16774.00,20754.00,26428.00,29687.01,32928.00,35726.00,37610.00,40740.00,45467.00,50065.00
国内生产总值:人均:福建:福州市,人民币,48446.46556,744119384.2,27278.55173,0.605326645,-0.905219323,0.563065879,18467.38,102037,41341,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18467.38,19387.00,20520.00,23444.00,22301.00,24874.00,29515.00,33615.00,38015.00,44667.00,52152.00,58202.00,64045.00,69995.00,75259.00,82251.00,93290.00,102037.00
国内生产总值:人均:福建:厦门市,人民币,68746.52889,606874951.2,24634.83207,0.514046554,-0.673248839,0.358342922,35009,118015,65794.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42039.52,47270.00,35009.00,40146.00,44737.00,50130.00,56188.00,62651.00,68938.00,58337.00,70832.00,77340.00,81572.00,86832.00,90379.00,97282.00,109740.00,118015.00
国内生产总值:人均:福建:莆田市,人民币,33771.83,537207916.5,23177.74615,0.524127048,-1.088992124,0.686304122,7343.94,77325,27210.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7343.94,7708.00,9513.00,11112.00,12854.00,15051.00,18113.00,21515.00,24260.00,30161.00,37724.00,42871.00,47619.00,52890.00,57873.00,63314.00,70646.00,77325.00
国内生产总值:人均:福建:三明市,人民币,40843.48389,742628905.3,27251.21842,0.458640545,-1.210924577,0.667210919,10193.71,91406,34143.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10193.71,10679.00,12237.00,14307.00,14909.00,17181.00,20749.00,25407.00,30370.00,37917.00,48376.00,53244.00,58938.00,64590.00,67978.00,73261.00,83440.00,91406.00
国内生产总值:人均:福建:泉州市,人民币,46866.54556,681369260.3,26103.05078,0.488902179,-0.998485984,0.556965539,16650,97614,41895,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17154.82,16650.00,18414.00,21260.00,21427.00,24847.00,29601.00,34840.00,39227.00,44563.00,52245.00,57002.00,62679.00,68254.00,72421.00,77784.00,87615.00,97614.00
国内生产总值:人均:福建:漳州市,人民币,34062.33944,469945808.5,21678.23352,0.679918855,-0.838689339,0.636428204,11613.11,77102,27194,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11613.11,11749.00,12973.00,15394.00,13402.00,15221.00,18072.00,21073.00,24619.00,29769.00,36641.00,41333.00,45494.00,50685.00,55570.00,62196.00,70216.00,77102.00
