City,2010,2011,2012,2013,2014,2015
北京,,0.09421871841520124,-0.0030666346455819893,0.057240804224960584,1.1651593227468715,0.5406982862601291
湖州,,0.18244687539293358,0.03626116546150571,0.012416623909697222,-0.004358402594769939,-0.005395500356306648
青岛,,0.08218135700697538,-0.009609750380874305,0.06596852443497814,0.13920186490536723,0.12803897685749077
济南,,0.06734663266836649,0.00786958965711082,0.027398215281650762,0.01866051435163185,0.018984812150279806
重庆,,0.2025196552050772,0.01669948798739651,0.13054931432555983,0.09237938596491224,0.03243412797992473
烟台,,0.06182709045193735,-0.0030358227079538835,0.024543239951278828,0.02478749331272656,-0.0034802784222738303
南昌,,0.08293066636700752,0.027186883885026436,0.815435902616426,0.14501140726726391,-0.005783155950818908
南充,,0.21249162759544538,0.08493302030106342,0.09101323828920571,0.06790339516975852,0.014530754943734348
宜宾,,0.13108320251177386,-0.013532269257460094,0.08207292765857654,0.043341640481092236,-0.037698618755841684
合肥,,0.01469468554895692,0.000750356419299214,0.042063432556047164,0.1003022017556483,0.06997122678524725
宜昌,,0.19312933025404155,0.06677957899830633,0.0796098888636878,0.10987394957983199,0.09104675373840632
保定,,0.1201949860724234,0.048489369638194724,0.10103166133048735,0.5353796445880452,0.3705808080808082
大同,,0.0031779661016948513,0.0,0.0,0.0,0.0
新乡,,0.19067318540804812,0.021636133922931178,0.016076673365280625,0.09143465692986452,0.07164761639252859
沈阳,,0.10881417537482951,0.006351157549682407,0.04122557003257321,0.05259556163847878,0.026005386830129096
天津,,0.09129851362510322,0.035091038070465874,0.05172019920500759,0.04526695338633302,0.03358131415984378
中山,,0.07818930041152261,-0.0036350418029806875,0.08263407515505294,0.09604043807919127,0.044119907763259025
泰安,,0.13983564596524323,0.02517432927549934,0.05833525478441315,0.10806100217864922,0.056036177742823545
宁波,,0.07341363299912529,0.008556920762286868,0.09432203126456784,0.019481994774508626,0.38801604546214263
岳阳,,0.14870161685448302,0.09042439752612497,0.11226285937805591,0.1074380165289257,0.04128294696729129
唐山,,0.09033255993812839,0.009930486593842991,0.014889731703890963,0.01591695501730106,0.0028610354223432832
衡阳,,0.05602343463932624,0.0714285714285714,0.0880258899676376,0.10559190957763231,0.08797417271993546
潍坊,,0.17629113096535187,0.0661356057799185,0.06967854039965249,0.09015594541910321,0.04291461779168526
淮北,,0.9951089845826688,0.22740353869111063,0.007815552950371174,0.005945456895437573,0.0417576769883079
济宁,,0.06691536488692007,0.07604895104895104,0.02741673436230707,0.024510772880015796,0.018136214547559426
广州,,0.12606327917548055,1.4015987210231815,0.35569498069498073,0.22317427971667425,0.08322879136098593
珠海,,0.07115066410267867,-0.01465430861723449,0.028685225202321973,0.09193508526237748,0.08570350811014715
嘉兴,,0.092526690391459,-0.020810712993123426,0.08593605618185185,0.03744043567052424,0.00442913385826782
九江,,0.04467093136723399,0.025947067981318073,0.046433990895295985,0.034416086620262965,0.02514018691588782
淄博,,0.18376449598572697,0.02298417483044468,0.025046040515653845,0.026949335249730533,0.018719384184744614
佛山,,0.1081012658227849,0.028253750666362043,0.09331950822100432,0.3190624576615635,0.07800944946589983
柳州,,0.7065019978205593,0.11962537249893579,0.03184410646387836,0.04007369875633349,0.00682019486271046
西宁,,0.04834510970621042,0.9212486697410429,0.041543574593796206,0.007800035454706533,0.01600703605980658
太原,,0.06884130478286976,0.08462834675154474,0.18953909891248055,0.5771295893194022,0.07195436142804557
廊坊,,0.006636363636363551,-0.053192450103856204,0.15785959557420837,0.014828239558448031,0.022485591362935375
株洲,,0.10545690775227379,0.004505386875612194,0.01618564742589701,0.0681251199385915,0.5936040244340639
平顶山,,0.18871075484301936,0.022899690924417015,0.05747836835599496,0.24332748879797395,0.11469758696333443
安阳,,0.056428342417441435,0.07526555386949929,0.16483206322325716,0.07705354979403922,0.02924634420697414
银川,,0.08211041229909144,0.03083629318695502,0.03288958496476124,0.04245640636846093,0.02036363636363636
呼和浩特,,0.13616245769330892,0.1127406049495876,1.5786655683690278,0.09559175850503121,0.023762664917267973
包头,,0.05139056831922617,0.07763082231167329,0.11045891141942366,0.8306102835175397,0.14936343352145953
北海,,0.06631229235880398,-0.02193419740777669,0.012742099898063186,0.012204328132863651,0.004350528278433741
海口,,0.18425443169968725,0.15180065158052303,0.06306857273908717,0.05623471882640585,0.11642156862745101
贵阳,,0.04082374318594795,0.03066806331471139,-0.1774038732990797,0.01743427826206334,0.00910746812386165
温州,,0.012479515946048236,-0.17191650066401065,-0.03064625253714892,-0.03161513804156757,-0.008435439523771349
深圳,,0.13961317950668417,0.28315203955500623,0.1660292658491238,0.1664380958675502,0.11446440207383057
临沂,,0.04950495049504955,0.03485324947589108,0.05646999240313999,0.07909875359539797,0.036206130608618325
郑州,,0.0674486803519061,0.019796380090497667,0.04936217415418742,0.07958320749018433,0.09197090502168126
长沙,,0.09778686552802496,0.07154596252876089,0.09703476482617579,0.07018361450274946,0.5905765546072113
东莞,,0.4622047244094487,0.009585352719440055,0.08411563900149344,0.0650430504305044,0.043424031043562517
上海,,0.06263029094534578,0.12868596773407415,0.1269796715931295,0.1529250605895145,0.11121266253998585
枣庄,,0.09177509293680308,0.03149606299212593,0.023313389725603484,0.02963709677419346,0.02702173487370274
蚌埠,,0.09512561735022551,0.02941176470588225,0.02247619047619054,0.009314456035767416,0.006829088224437063
焦作,,0.06712243629583603,-0.01805474665113571,0.026986951364175615,0.0363846375974588,0.04151574254667034
西安,,0.13855470327008468,0.04517410112757969,0.0528565612701859,0.0917703164271444,0.2892391240186529
兰州,,0.0946869488536155,0.05316685127378906,0.051247729228415695,0.03565256934970451,-0.0004390972161236739
成都,,0.06644927536231893,-0.030033294829109214,0.08017513134851129,0.010992574337689298,-0.02751940470844827
开封,,0.09386130316362884,0.052671901934495224,0.080240174672489,0.07916456122620863,0.059934446698923116
湛江,,0.15095057034220538,0.014205483977535405,0.07866449511400653,0.03216065227238407,0.0317437097717963
