City,2010,2011,2012,2013,2014,2015
北京,,0.15138904276534437,0.10357291059003249,0.10790131933885916,0.07938967343987491,0.07936529636667733
湖州,,0.1677805946070523,0.09486218011972913,0.08345851108574176,0.08473824312333633,0.06559304703476498
青岛,,0.16755497511559758,0.10376987725981035,0.09647909505484709,0.08561686608547947,0.0699485739924759
济南,,0.12678685590077987,0.09018904750017032,0.08878572766825577,0.10332300868035627,0.05711711087235294
重庆,,0.2634710288333877,0.14044392453877652,0.12085361613351875,0.11624516259122242,0.1027568574048856
烟台,,0.12580016060571286,0.07634303415668042,0.06295679175976066,0.0691497889167958,0.07397410906182822
南昌,,0.22217171946729697,0.11588381866190645,0.1118146975504084,0.09952038369304561,0.09051254089422023
南充,,0.2436578883788354,0.14657600777076252,0.12555066079295152,0.07782628330573527,0.05879888268156441
宜宾,,0.25310059715204414,0.13892961876832843,0.08054393305439334,0.07513589991808778,0.05686383155561714
合肥,,0.22787588209474285,0.14510806797558162,0.12213337175515693,0.10864773481135903,0.0925954522642165
宜昌,,0.38350675369999365,0.17199981314523294,0.12324126111044698,0.11145807458926238,0.08064619117553162
保定,,0.19489830756474658,0.11061675986774966,0.0681759711860046,0.044315992292870865,0.08744069583552982
大同,,0.2122431383819514,0.10407776197249885,0.038651492377066665,0.0354558610709117,0.05161225915942902
新乡,,0.2517018236826625,0.0875520343762588,0.09031979256698364,0.08600871977804192,0.029718456725756015
沈阳,,0.1790134529147982,0.11611474550771672,0.08420925090116027,-0.008367557902383194,0.024455181934720516
天津,,0.2266636700271838,0.14182014884353977,0.12017085396417881,0.08899105723777101,0.05200288139309084
中山,,0.18568613877203255,0.1149735022006646,0.08474985901877075,0.06394355737096169,0.06547535948624872
泰安,,0.12311741482672911,0.10532482749641958,0.0956811935610522,0.07578743684380274,0.05202851242422213
宁波,,0.17358125121053658,0.08631502508582001,0.08305733645285773,0.0675279496135448,0.05167996005413711
岳阳,,0.23392230739249054,0.15814688075809435,0.10709577708077633,0.09599671525354125,0.08129472146255567
唐山,,0.21777946836122797,0.07700505282498837,0.04428824894226846,0.017006469319741147,-0.01962957608468674
衡阳,,0.22108005350982185,0.12881277748947695,0.10813709965776153,0.10468332257767132,0.0855831420822033
潍坊,,0.14587984082306127,0.13287029194195044,0.10175954540923127,0.08263397199538547,0.08033848725449211
淮北,,0.20212305025996558,0.11821949900883033,0.13408541498791315,0.0794372601961062,0.0010531858873092936
济宁,,0.13917728488280634,0.10104601788241796,0.09785539599924742,0.0852777381122376,0.056051156548512004
广州,,0.1568056872910777,0.09041481917832206,0.14349644836069753,0.07872442302167482,0.08387486239835229
珠海,,0.16730565298964017,0.0738644304682039,0.11251382833344192,0.11218998596162821,0.08677816345850431
嘉兴,,0.1638553169289625,0.07975047626162657,0.08894347194354113,0.06509514883883472,0.049275189405237674
九江,,0.21732390272260438,0.1302929003502069,0.12787831842827968,0.11131922332521715,0.06893258426966309
淄博,,0.14420259522812873,0.08444607036156349,0.06859327561003026,0.06013890350415663,0.024914387810809346
佛山,,0.10101312132831475,0.06669648705209519,0.06594081351464687,0.06236740428521248,0.07568704208215404
柳州,,0.2010187789857827,0.1524973096157498,0.10408656486872458,0.0987015571364609,0.04079692098709531
西宁,,0.226643323253223,0.10432074737251851,0.14968863823287504,0.0892181911088401,0.06173766185025342
太原,,0.1698442157358977,0.11119657708763997,0.043912780133252616,0.04898669650627885,0.08067638576113145
廊坊,,0.1926578343571903,0.11350378552811224,0.08292927604079581,0.11986001749781283,0.13690257352941182
株洲,,0.22642101136809112,0.12593492296873987,0.10679611650485432,0.10854621934954345,0.08056455344747793
平顶山,,0.1325907842538907,0.007544119628182688,0.040847706912688686,0.051576851435545024,0.04190080625458115
安阳,,0.12997871693523866,0.05401587515135198,0.07447826919394984,0.0642670468044666,0.05173568478624846
银川,,0.28242786586950874,0.16641329684807937,0.11999304891823792,0.07726920093095435,0.07583177300878563
呼和浩特,,0.16701506137106725,0.12924263996693153,0.10237117175743293,0.06777597402597402,0.06786220241180319
包头,,0.22131014304291297,0.06777799960071862,0.06721510703935674,0.061755430974071324,0.02354041195720935
北海,,0.2371699053313403,0.2688280306081354,0.16648151087129026,0.16462585034013588,0.042172897196261605
海口,,0.2067162996990337,0.1269362037280124,0.1525917297612116,0.10328448711470428,0.06439498030594493
贵阳,,0.23292922089499024,0.22933988865591792,0.2264894430394635,0.197516064064448,0.1577303487766788
温州,,0.16871794871794887,0.07333625859295001,0.09121879428758306,0.07470216538874608,0.07322798047873569
深圳,,0.1804602987342785,0.12809980350972294,0.12460490851896067,0.0981414475880209,0.09511535305024466
临沂,,0.15437500000000015,0.08745713770077579,0.10754115772703154,0.06982737952529372,0.05417670457728718
郑州,,0.23234922913212408,0.11446242820996821,0.11748171105265048,0.09274726692250645,0.0788697063597461
长沙,,0.23579864089199698,0.13891409962094925,0.11768933889592015,0.09390334260670219,0.08758051323995497
东莞,,0.1175241941098657,0.0582933565925281,0.09705651491365752,0.06757771974385585,0.06800817639568368
上海,,0.12056042071698525,0.0521979006197828,0.08293691327399189,0.08103179558122742,0.06610382164017237
枣庄,,0.1466226138032305,0.09041429211756413,0.07498972341300147,0.08166721293564949,0.025705772435735685
蚌埠,,0.2226923679674031,0.14098948987439108,0.1322174792181534,0.14217680325429116,0.08851633078526744
焦作,,0.1578778393129463,0.0753500623873562,0.10062528202153032,0.0801803912381398,0.044352871007970585
西安,,0.19331462579789682,0.13558840250142112,0.12071908066901815,0.11524873096446697,0.056184684848705535
兰州,,0.2359142130134495,0.14985294117647063,0.1358869420642026,0.12644260541575192,0.047528612124543956
成都,,0.2520670833858736,0.17096365781371392,0.1191807246679526,0.10404110265784006,0.07404092834556408
开封,,0.1566005176876617,0.12560611712047742,0.1295667301797696,0.09431609827649434,0.07620132698880777
湛江,,0.22403200457208183,0.08877086494688924,0.1042079871348165,0.09005291519005776,0.05250734835664028
