City,2010,2011,2012,2013,2014,2015
北京,,0.15455460316977,0.12490853450686967,0.1018673731346782,0.10003946934476637,0.09354498691059354
湖州,,0.12666621351761886,0.11740391939161543,0.08614721442100448,0.13140469031870117,0.0842440302888896
青岛,,0.14173373939813483,0.13648245010833726,0.1286522489970401,0.12163033072629736,0.11865631766650853
济南,,0.1624815837949547,0.10963868426943191,0.11386584704511904,0.14586773060729197,0.10709437667876509
重庆,,0.13349912245937823,0.1336099929099428,0.1238764540007049,0.11440380280309714,0.0921648067564318
烟台,,0.10515287362406123,0.10151359424517703,0.1552486722736235,0.09818894526701039,0.13437472010355678
南昌,,0.13637344390287343,0.09927584806497225,0.06797227810903705,0.109190892540449,0.1477559557114212
南充,,0.20571847235073681,0.18749506721105424,0.12464022785501627,-0.09818931868106529,0.33956470939869043
宜宾,,0.35559737446906725,0.17323655883668354,0.12152783970102465,0.06186207939892596,0.14991680532445928
合肥,,0.15656015498777842,0.11618666517612919,0.06878238239817036,0.10030551119168551,0.10323123395389189
宜昌,,0.14587096435545477,0.10466359737930087,0.1510095401113647,0.19514287072349834,0.09641800980954929
保定,,0.14904517053221533,0.08161395688477091,0.1208180568285977,0.10109890109890118,0.1696142598523882
大同,,0.27413252445526903,0.08607372472501118,0.06718297443646892,0.09125415462072484,0.04496548741146578
新乡,,0.15854837608393835,0.19477894683903596,0.10374658818113058,0.12819573928243577,0.07828620337146996
沈阳,,0.09104852498494886,0.077894017519615,0.05138278327521917,0.07832193410305499,0.09550210708911044
天津,,0.06634820535090524,0.10177594418967018,0.10669811169144228,0.07223932752374274,0.10356315768090041
中山,,0.19339775636696688,0.14580041841954716,-0.12673035328046145,0.09653429379347345,0.10635114752685082
泰安,,0.1487331337704476,0.1263848674490553,0.12105201033124402,0.07798228785580452,0.07266007074362335
宁波,,0.14445019726871422,0.10600891785133881,0.10226962984499655,0.15774460508745625,0.0677990984460104
岳阳,,0.20879704123256437,0.15491802430624246,0.06710565398911372,0.08233599032035732,0.10511272188545928
唐山,,0.1288830586157328,0.09061752011687063,0.04385008071905405,0.06696204648052162,0.08840006268118783
衡阳,,0.12056356696386539,0.08133067162811636,0.08673890400682627,0.10737002136333751,0.11716040638283709
潍坊,,0.08708040237824521,0.1178938550077635,0.1253110777233566,0.11130802603036893,0.11548994462369677
淮北,,0.1641602194851166,0.1386404379128201,-0.08127657335297833,0.005836390899583099,-0.030141242230082965
济宁,,0.0957739637305699,0.13438900424187605,0.06237929932464881,0.06619989852866559,0.0722007029966183
广州,,0.05467526673983647,0.10923991349766049,0.09317354749654916,0.06534652470871838,0.0932691037229818
珠海,,0.19320549805247755,0.18098383655335692,0.15466320174895842,0.1177928016432972,0.08594441993345114
嘉兴,,0.18356177207522228,0.10729641290677994,0.11233665280053784,0.1390990650675228,0.122358629471925
九江,,0.19032657605324466,0.1506973112438892,0.165749223925459,0.12378913269050695,0.1500017565874281
淄博,,0.11939874919866766,0.10686041942457658,0.12341866715049243,0.0839597727947099,0.11025100213341354
佛山,,0.09662871716071497,0.13618898268260415,0.08988593814254475,0.10569604416554146,0.11012469281192017
柳州,,0.02549640883748161,0.024102563029342994,0.14595892510473085,0.1528819490883151,0.04838324543474859
西宁,,0.1931559799203344,0.14535567909751235,0.10583452567509255,0.11275184325645404,0.06197744596814392
